koId,name
11634,politics of jammu and kashmir
11635,politics of jharkhand
11636,politics of maharashtra
11637,politics of manipur
11638,politics of meghalaya
11639,politics of nagaland
11640,politics of uttar pradesh
11641,soanian
11642,south asian stone age
11643,indus valley civilization
11644,magadha
11645,satavahana
11646,shunga empire
11647,pala empire
11648,rashtrakuta
11649,islamic empires in india
11650,indian natural history
11651,lgbt history in india
11652,taj mahal
11653,media in india
11654,national anthem of india
11655,public holidays in india
11656,judaism in india
11657,indian fast food
11658,udupi cuisine
11659,indian art
11660,webcomics in india
11661,theatre in india
11662,vijayanagara architecture
11663,national film awards
11664,star screen awards
11665,karnataka state film awards
11666,konkani cinema
11667,malayalam cinema
11668,marathi cinema
11669,tamil cinema
11670,telugu cinema
11671,kashmiri cinema
11672,punjabi cinema
11673,lavani
11674,indian pop
11675,indian hip hop
11676,indian rock
11677,sangeet natak akademi
11678,music of bihar
11679,music of goa
11680,music of gujarat
11681,music of manipur
11682,music of mizoram
11683,music of rajasthan
11684,sahitya akademi award
11685,indian literature (journal)
11686,indian folklore
11687,malayalam literature
11688,urdu literature
11689,indian english literature
11690,kannada language
11691,khasi language
11692,kokborok language
11693,magahi language
11694,maithali language
11695,malayalam language
11696,rajasthani language
11697,tulu language
11698,kodava language
11699,india at the olympics
11700,india at the asian games
11701,kabaddi
11702,indian premier league
11703,indian badminton league
11704,pro kabaddi
11705,ultimate table tennis
11706,reserve bank of india
11707,national stock exchange of india
11708,tourism in india
11709,roads in india
11710,national institute of open schooling
11711,sarva shiksha abhiyan
11712,national assessment and accreditation council
11713,medical council of india
11714,indian institutes of technology
11715,legal education in india
11716,tourism in andhra pradesh
11717,tourism in chhattisgarh
11718,tourism in gujarat
11719,tourism in himachal pradesh
11720,tourism in karnataka
11721,tourism in lakshadweep
11722,tourism in mizoram
11723,tourism in odisha
11724,tourism in rajasthan
11725,tourism in telangana
11726,tourism in uttar pradesh
11727,tourism in west bengal
11728,jute trade
11729,marma people
11730,sylheti language
11731,mukti bahini
11732,indo-pakistani war of 1971
11733,vanga kingdom
11734,indo-bangladeshi barrier
11735,lepcha language
11736,military history of bhutan
11737,pauri
11738,tam dil
11739,marathi people
11740,vallam kali
11741,irula language
11742,kerala state film award
11743,kalarippayattu
11744,north malabar
11745,padmanabhapuram palace
11746,malabar special police
11747,kerala thunderbolts
11748,kochi city police
11749,thiruvananthapuram city police
11750,kollam city police
11751,vythiri taluk
11752,tirur taluk
11753,thiruvananthapuram taluk
11754,thamarassery
11755,thalappilli
11756,ranni
11757,perinthalmanna taluk
11758,peermade
11759,kunnathunad
11760,kondotty taluk
11761,karthikappally
11762,karunagappalli
11763,kanayannur
11764,valanchery
11765,tirurangadi
11766,tirur
11767,thrikkakara
11768,thodupuzha
11769,ramanattukara
11770,ponnani
11771,piravom
11772,paravoor (south)
11773,palakkad
11774,"pala, kerala"
11775,muvattupuzha
11776,mukkam
11777,mattannur
11778,maradu
11779,manjeri
11780,mananthavadi
11781,malappuram
11782,kuthuparamba
11783,kunnamkulam
11784,kottakkal
11785,kondotty
11786,karunagapally
11787,kattappana
11788,thrissur
11789,pathanamthitta district
11790,thiruvananthapuram district
11791,palakkad district
11792,kasaragod district
11793,kozhikode district
11794,kumarakom
11795,lakshadweep sea
11796,indian states ranking by media exposure
11797,states in india
11798,madhya pradesh stock exchange
11799,madhya pradesh cricket association
11800,madhya pradesh legislative assembly
11801,maratha
11802,maharashtra cricket association
11803,varhadi
11804,operation polo
11805,nizamshah
11806,rashtrakuta dynasty
11807,kadambas
11808,matheran
11809,koyna wildlife sanctuary
11810,pench national park
11811,tadoba andhari tiger project
11812,navegaon national park
11813,maharashtrians
11814,shirui lily
11815,manipur cricket association
11816,sanamahism
11817,meitei people
11818,thadou language
11819,manipur legislative assembly
11820,ukhrul district
11821,thoubal district
11822,tamenglong district
11823,senapati district
11824,mizoram-manipur-kachin rain forests
11825,meghalaya cricket association
11826,population of meghalaya
11827,seal of meghalaya
11828,"solomon%27s temple, aizawl"
11829,reiek
11830,lengpui airport
11831,vairengte
11832,serchhip
11833,serchhip district
11834,saiha district
11835,mamit district
11836,lunglei district
11837,lawngtlai district
11838,kolasib district
11839,murlen national park
11840,seal of mizoram
11841,nagaland football team
11842,nagaland cricket association
11843,zunheboto district
11844,wokha district
11845,tuensang district
11846,longleng district
11847,kohima district
11848,mount saramati
11849,kohima
11850,odisha cricket association
11851,odisha legislative assembly
11852,satkosia tiger reserve
11853,nandankanan zoo
11854,malkangiri
11855,punjabi university
11856,punjab cricket association
11857,punjab legislative assembly
11858,"moga, punjab"
11859,pathankot
11860,mohali
11861,patiala
11862,tarn taran district
11863,shahid bhagat singh nagar district
11864,sangrur district
11865,rupnagar district
11866,patiala district
11867,pathankot district
11868,moga district
11869,kapurthala district
11870,kanjli wetland
11871,ropar wetland
11872,punjabis
11873,jalore district
11874,rajasthan state human rights commission
11875,swami keshwanand rajasthan agricultural university
11876,shaikh of rajasthan
11877,sumerpur (rajasthan assembly constituency)
11878,rajgarh (rajasthan)
11879,rajasthan technical university
11880,rajasthan nirman mazdoor sangathan
11881,parbati river (rajasthan)
11882,pali (rajasthan assembly constituency)
11883,jagadguru ramanadacharya rajasthan sanskrit university
11884,jalore (rajasthan assembly constituency)
11885,rajasthan university of health sciences
11886,seal of rajasthan
11887,rajasthan cricket association
11888,lambadi
11889,nimadi
11890,"rang mahal, sri ganganagar"
11891,rajasthan legislative assembly
11892,rajasthan state road transport corporation
11893,rajasthan rajya vidyut utpadan nigam
11894,udaipur district
11895,tonk district
11896,sri ganganagar district
11897,sirohi district
11898,sikar district
11899,sawai madhopur district
11900,rajsamand district
11901,pali district
11902,nagaur district
11903,kota district
11904,jodhpur district
11905,jhunjhunu district
11906,jhalawar district
11907,jalor district
11908,jaisalmer district
11909,jaipur district
11910,sahibi river
11911,luni river
11912,northern india
11913,sikkim football association
11914,people of sikkim
11915,sikkim legislative assembly
11916,west sikkim
11917,south sikkim
11918,north sikkim
11919,parambikulam wildlife sanctuary
11920,madras crocodile bank trust
11921,palk strait
11922,states and territories of india
11923,software industry in telangana
11924,satavahana dynasty
11925,mrugavani national park
11926,mahavir harina vanasthali national park
11927,pocharam wildlife sanctuary
11928,kinnerasani wildlife sanctuary
11929,kawal wildlife sanctuary
11930,tripura cricket association
11931,unakoti
11932,west tripura district
11933,sepahijala district
11934,north tripura district
11935,khowai district
11936,northeastern india
11937,seven sister states
11938,seal of tripura
11939,uttar pradesh cricket association
11940,moradabad
11941,raebareli
11942,lucknow
11943,new tehri
11944,"srinagar, uttarakhand"
11945,"ramnagar, nainital"
11946,ranikhet district
11947,nanda devi national park
11948,kedarnath temple
11949,kedarnath
11950,yamunotri
11951,south asian ethnic groups
11952,terai%e2%80%93duar savanna and grasslands
11953,uttarakhand day
11954,uttarakhand lokayukta
11955,uttarakhand lok adalat
11956,uttarakhand state football association
11957,nanda devi and valley of flowers national parks
11958,kumaon kingdom
11959,kuninda kingdom
11960,uttarakhand human rights commission
11961,nainital
11962,rawat language
11963,raji language
11964,rongpo language
11965,northern indo-aryan languages
11966,rudraprayag district
11967,udham singh nagar district
11968,nainital district
11969,upper gangetic plains moist deciduous forests
11970,terai-duar savanna and grasslands
11971,western himalayan broadleaf forests
11972,western himalayan subalpine conifer forests
11973,western himalayan alpine shrub and meadows
11974,state of india
11975,west midnapore
11976,jhargram district
11977,south 24 parganas
11978,purulia
11979,murshidabad
11980,kalimpong district
11981,medinipur division
11982,malda division
11983,presidency division
11984,jalpaiguri division
